srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smean,dmean,trans_depth,response_body_len,sjit,djit,stime,ltime,sinpkt,dinpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.5,21526,149.171.126.1,6881,tcp,FIN,0.581918,1540,1644,31,29,4,4,-,19851.59375,21350.08789,16,18,255,255,2186530533,84014615,96,91,0,0,2330.948592,67.321023,1421927461,1421927462,38.768798,34.199234,0.000658,0.000529,0.000129,0,0,0,0,0,14,13,16,13,7,1,6,,0
59.166.0.0,7814,149.171.126.1,80,tcp,FIN,0.055159,1052,824,31,29,2,2,http,133577.4844,107616.1641,8,10,255,255,761141373,2913486911,132,82,1,83,557.921001,13.680893,1421927462,1421927462,7.828714,6.067778,0.000673,0.000545,0.000128,0,0,1,0,0,1,1,16,9,1,1,7,,0
59.166.0.2,33704,149.171.126.2,25,tcp,FIN,0.549127,37358,3380,31,29,18,8,smtp,533792.75,48076.3125,52,42,255,255,2670722412,595956590,718,80,0,0,824.893548,26.281145,1421927462,1421927462,10.759706,13.38,0.000675,0.000543,0.000132,0,0,0,0,0,2,1,4,8,1,1,1,,0
59.166.0.5,57828,149.171.126.4,53,udp,CON,0.000912,132,164,31,29,0,0,dns,578947.375,719298.25,2,2,0,0,0,0,66,82,0,0,0,0,1421927462,1421927462,0.001,0.002,0,0,0,0,0,0,0,0,2,2,9,13,1,1,1,,0
59.166.0.1,58588,149.171.126.3,21,tcp,FIN,16.843788,2934,3740,31,29,11,15,ftp,1366.913452,1743.550781,52,54,255,255,3208139438,1305009704,56,69,0,0,25751.21345,741.742062,1421927445,1421927462,330.263988,317.798344,0.001687,0.000472,0.001215,0,0,0,0,0,1,1,5,2,1,1,1,,0
59.166.0.0,6271,149.171.126.3,53,udp,CON,0.000964,132,164,31,29,0,0,dns,547717.8125,680497.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927462,1421927462,0.01,0.003,0,0,0,0,0,0,0,0,1,3,5,9,1,1,1,,0
175.45.176.2,6551,149.171.126.12,162,udp,INT,0.000021,136,0,254,0,0,0,snmp,25904762,0,2,0,0,0,0,0,68,0,0,0,0,0,1421927462,1421927462,0.021,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,DoS,1
59.166.0.0,40630,149.171.126.8,6881,tcp,FIN,0.798881,1540,1644,31,29,4,4,-,14460.22656,15551.75293,16,18,255,255,761146765,856833356,96,91,0,0,3362.392985,90.142141,1421927462,1421927463,53.236932,46.928531,0.001245,0.001086,0.000159,0,0,0,0,0,11,6,4,4,4,1,4,,0
59.166.0.1,59280,149.171.126.1,53,udp,CON,0.001007,146,178,31,29,0,0,dns,579940.4375,707050.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927463,1421927463,0.011,0.003,0,0,0,0,0,0,0,0,1,4,2,1,1,1,1,,0
59.166.0.2,51238,149.171.126.7,57492,tcp,FIN,0.018878,2662,23162,31,29,7,14,-,1101387.875,9581947,42,42,255,255,1481141708,1504943980,63,551,0,0,0,0.755473,1421927463,1421927463,0.452098,0.447195,0.000671,0.000539,0.000132,0,0,0,0,0,9,3,2,4,1,1,2,,0
59.166.0.2,64876,149.171.126.2,53,udp,CON,0.001393,146,178,31,29,0,0,dns,419239.0625,511127.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927463,1421927463,0.004,0.004,0,0,0,0,0,0,0,0,3,2,4,4,1,1,1,,0
59.166.0.7,28788,149.171.126.1,6577,tcp,FIN,3.653714,424,8824,31,29,1,4,ftp-data,812.324158,17711.29297,8,12,255,255,3238914881,1417078921,53,735,0,0,38263.47836,30485.27114,1421927460,1421927463,521.906875,332.10908,0.000652,0.00051,0.000142,0,0,0,0,0,1,1,2,1,1,1,1,,0
59.166.0.5,47147,149.171.126.0,6881,tcp,FIN,0.755885,1540,1644,31,29,4,4,-,15282.74805,16436.36328,16,18,255,255,2546532109,521745246,96,91,0,0,3094.325251,80.189727,1421927462,1421927463,50.370402,44.394531,0.001372,0.001176,0.000196,0,0,0,0,0,14,4,4,2,2,1,2,,0
59.166.0.6,48396,149.171.126.0,6881,tcp,FIN,0.928774,2302,34406,31,29,5,15,-,19173.66406,289301.8125,30,42,255,255,2726530018,604491160,77,819,0,0,2463.170956,1929.939536,1421927462,1421927463,32.015241,22.641024,0.000672,0.000488,0.000184,0,0,0,0,0,3,4,4,4,2,1,2,,0
59.166.0.2,12111,149.171.126.7,5190,tcp,FIN,0.00662,1920,4312,31,29,6,6,-,2215105.75,4994562,22,24,255,255,3090719363,941430002,87,180,0,0,19.421836,15.77047,1421927463,1421927463,0.298286,0.262087,0.000735,0.000582,0.000153,0,0,0,0,0,9,3,2,4,1,1,2,,0
59.166.0.0,38822,149.171.126.8,6881,tcp,FIN,0.801889,1540,1644,31,29,4,4,-,14405.9834,15493.41602,16,18,255,255,761144965,837106691,96,91,0,0,3183.511764,92.771906,1421927462,1421927463,53.437201,47.132059,0.000795,0.000641,0.000154,0,0,0,0,0,11,6,4,4,4,1,4,,0
59.166.0.6,26575,149.171.126.9,54547,tcp,FIN,0.399395,8928,320,31,29,4,1,ftp-data,166071.1875,5348.089355,14,6,255,255,3361497771,2842292446,638,53,0,0,2474.263173,99.052828,1421927462,1421927463,30.722693,79.752797,0.000613,0.000486,0.000127,0,0,0,0,0,1,1,2,4,1,1,2,,0
59.166.0.6,3577,149.171.126.0,6881,tcp,FIN,0.669808,1540,1644,31,29,4,4,-,17246.73438,18548.59961,16,18,255,255,581142624,2801521253,96,91,0,0,2985.020096,76.323453,1421927462,1421927463,44.632532,39.27459,0.002906,0.002137,0.000769,0,0,0,0,0,3,4,4,4,2,1,2,,0
59.166.0.9,44835,149.171.126.2,143,tcp,FIN,0.183835,7810,14540,31,29,30,32,-,337084.875,627736.8125,122,126,255,255,2966527219,2971925430,64,115,0,0,143.563109,141.555792,1421927462,1421927463,1.529192,1.463656,0.001041,0.000874,0.000167,0,0,0,0,0,7,3,4,1,1,1,1,,0
59.166.0.2,16283,149.171.126.6,21,tcp,FIN,6.673955,2934,3740,31,29,11,15,ftp,3449.828613,4400.38916,52,54,255,255,796113161,3368445655,56,69,0,0,9618.231003,257.744797,1421927456,1421927463,130.855007,125.913922,0.000638,0.000514,0.000124,0,0,0,0,0,1,2,2,4,1,1,1,,0
59.166.0.4,47772,149.171.126.6,21,tcp,FIN,30.570026,2934,3740,31,29,11,15,ftp,753.156067,960.679565,52,54,255,255,181010394,182075297,56,69,0,0,60169.57174,1728.79825,1421927433,1421927463,599.40598,576.782875,0.000673,0.000534,0.000139,0,0,0,0,0,1,2,2,3,1,1,1,,0
59.166.0.0,38024,149.171.126.8,6881,tcp,FIN,0.807004,1540,1644,31,29,4,4,-,14314.67578,15395.21582,16,18,255,255,2910724911,825621724,96,91,0,0,3304.872199,87.362188,1421927462,1421927463,53.767999,47.406117,0.001221,0.001096,0.000125,0,0,0,0,0,11,6,4,4,4,1,4,,0
59.166.0.0,39221,149.171.126.8,6881,tcp,FIN,0.984833,2302,34406,31,29,5,15,-,18082.25391,272834.0625,30,42,255,255,2910724107,2946686535,77,819,0,0,2555.717352,2055.525515,1421927462,1421927463,33.948414,24.006098,0.000716,0.000579,0.000137,0,0,0,0,0,11,6,4,4,4,1,4,,0
59.166.0.4,12691,149.171.126.2,6881,tcp,FIN,0.886687,1540,1644,31,29,4,4,-,13028.27246,14011.70898,16,18,255,255,701148182,821695601,96,91,0,0,4850.993713,90.299516,1421927462,1421927463,59.085867,52.099469,0.001149,0.000995,0.000154,0,0,0,0,0,9,3,4,3,2,1,2,,0
59.166.0.4,15388,149.171.126.2,6881,tcp,FIN,1.068961,1540,1644,31,29,4,4,-,10806.75488,11622.5,16,18,255,255,2850731766,766188589,96,91,0,0,4821.655296,108.465641,1421927462,1421927463,71.243201,62.849648,0.000655,0.000516,0.000139,0,0,0,0,0,9,3,4,3,2,1,2,,0
59.166.0.5,47964,149.171.126.0,6881,tcp,FIN,0.707877,1540,1644,31,29,4,4,-,16319.21973,17551.07227,16,18,255,255,2546532856,551393616,96,91,0,0,2952.112245,78.039703,1421927462,1421927463,47.169399,41.612469,0.000591,0.000464,0.000127,0,0,0,0,0,14,4,4,2,2,1,2,,0
59.166.0.8,3309,149.171.126.5,25,tcp,FIN,0.891726,37358,3380,31,29,18,8,smtp,328710.8438,29605.50586,52,42,255,255,2786526802,676378935,718,80,0,0,1370.257939,43.429434,1421927462,1421927463,17.477569,21.736121,0.000682,0.00054,0.000142,0,0,0,0,0,1,1,1,2,1,1,1,,0
59.166.0.6,24124,149.171.126.9,21,tcp,FIN,5.829741,2934,3740,31,29,11,15,ftp,3949.403564,5037.616699,52,54,255,255,1216108552,3985844328,56,69,0,0,7883.956456,193.169047,1421927457,1421927463,114.30194,109.98468,0.000733,0.000549,0.000184,0,0,0,0,0,1,1,2,4,1,1,2,,0
59.166.0.8,36165,149.171.126.4,53,udp,CON,0.001023,146,178,31,29,0,0,dns,570870,695992.1875,2,2,0,0,0,0,73,89,0,0,0,0,1421927463,1421927463,0.004,0.008,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,,0
59.166.0.5,52513,149.171.126.0,6881,tcp,FIN,0.841859,1540,1644,31,29,4,4,-,13722.0127,14757.81641,16,18,255,255,2546531257,463771511,96,91,0,0,3350.259298,92.143586,1421927462,1421927463,56.102066,49.457824,0.001201,0.001075,0.000126,0,0,0,0,0,10,8,8,5,4,1,4,,0
59.166.0.6,43810,149.171.126.0,6881,tcp,FIN,0.763784,1540,1644,31,29,4,4,-,15124.69531,16266.37891,16,18,255,255,2726531556,2767606953,96,91,0,0,3128.744572,76.809016,1421927462,1421927463,50.894067,44.899,0.000937,0.000499,0.000438,0,0,0,0,0,7,8,8,4,4,1,4,,0
59.166.0.6,45371,149.171.126.0,6881,tcp,FIN,0.778844,1540,1644,31,29,4,4,-,14832.23828,15951.84668,16,18,255,255,581146634,2789166041,96,91,0,0,3087.893552,86.693008,1421927462,1421927463,51.900332,45.785469,0.000617,0.000489,0.000128,0,0,0,0,0,7,8,8,4,4,1,4,,0
59.166.0.0,14987,149.171.126.8,22,tcp,FIN,0.439064,9400,12298,31,29,26,31,ssh,169670.0313,222127.0781,106,114,255,255,1061137786,3211586770,89,108,0,0,228.500711,219.312392,1421927463,1421927463,4.218587,3.880814,0.000661,0.000525,0.000136,0,0,0,0,0,1,2,4,3,1,1,3,,0
59.166.0.2,57896,149.171.126.5,11854,tcp,FIN,0.039102,3806,51808,31,29,7,26,-,766610.4375,10439159,64,66,255,255,3630719302,3631032045,59,785,0,0,35.937657,35.670443,1421927463,1421927463,0.613381,0.591846,0.000762,0.000622,0.00014,0,0,0,0,0,1,2,1,2,1,1,1,,0
59.166.0.3,57460,149.171.126.7,53,udp,CON,0.00118,146,178,31,29,0,0,dns,494915.25,603389.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421927463,1421927463,0.01,0.003,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,,0
59.166.0.8,18078,149.171.126.7,53,udp,CON,0.001085,132,164,31,29,0,0,dns,486635.9375,604608.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927463,1421927463,0.011,0.004,0,0,0,0,0,0,0,0,3,2,2,2,1,1,1,,0
59.166.0.4,14517,149.171.126.2,6881,tcp,FIN,1.065901,1540,1644,31,29,4,4,-,10837.7793,11655.86621,16,18,255,255,701150079,2908619254,96,91,0,0,4584.657462,117.19157,1421927462,1421927463,71.038598,62.668059,0.000676,0.000542,0.000134,0,0,0,0,0,7,9,2,2,1,1,1,,0
59.166.0.4,4490,149.171.126.6,54547,tcp,FIN,0.806502,8928,320,31,29,4,1,ftp-data,82241.58594,2648.474609,14,6,255,255,2330594340,792289405,638,53,0,0,5013.236628,199.311688,1421927462,1421927463,62.038616,161.175203,0.000673,0.00048,0.000193,0,0,0,0,0,1,1,1,2,1,1,1,,0
59.166.0.5,50934,149.171.126.0,6881,tcp,FIN,1.013242,2302,34406,31,29,5,15,-,17575.26758,265184.4375,30,42,255,255,2546529710,2604012294,77,819,0,0,2439.970747,2116.125813,1421927462,1421927463,34.927829,24.700391,0.000645,0.000523,0.000122,0,0,0,0,0,10,8,8,5,4,1,4,,0
59.166.0.0,44592,149.171.126.8,6881,tcp,FIN,0.72692,1540,1644,31,29,4,4,-,15891.70703,17091.28906,16,18,255,255,761142451,3014205851,96,91,0,0,3001.045721,81.804531,1421927462,1421927463,48.438732,42.697531,0.001185,0.001061,0.000124,0,0,0,0,0,12,11,4,3,2,1,3,,0
59.166.0.6,42573,149.171.126.0,6881,tcp,FIN,0.759921,1540,1644,31,29,4,4,-,15201.58008,16349.06738,16,18,255,255,2726532370,634821559,96,91,0,0,3003.664448,86.09443,1421927462,1421927463,50.637201,44.671941,0.000622,0.000488,0.000134,0,0,0,0,0,7,8,8,4,4,1,4,,0
59.166.0.8,19672,149.171.126.8,80,tcp,FIN,0.0308,1052,824,31,29,2,2,http,239220.7813,192727.2813,8,10,255,255,1181140641,1189961510,132,82,1,83,297.358197,6.085777,1421927463,1421927463,4.294857,3.364667,0.00065,0.000514,0.000136,0,0,1,0,0,2,3,4,2,1,1,1,,0
59.166.0.0,12063,149.171.126.8,6881,tcp,FIN,0.820949,1540,1644,31,29,4,4,-,14071.51953,15133.70508,16,18,255,255,2910726577,838816031,96,91,0,0,3427.204354,91.369758,1421927462,1421927463,54.709199,48.227766,0.001195,0.001071,0.000124,0,0,0,0,0,12,11,4,3,2,1,3,,0
59.166.0.5,30681,149.171.126.0,6881,tcp,FIN,0.628889,1540,1644,31,29,4,4,-,18368.90039,19755.47266,16,18,255,255,2546528820,556225169,96,91,0,0,2767.263711,66.877477,1421927462,1421927463,41.904067,36.931293,0.001211,0.001047,0.000164,0,0,0,0,0,10,8,8,5,4,1,4,,0
59.166.0.5,53751,149.171.126.0,6881,tcp,FIN,0.805797,1540,1644,31,29,4,4,-,14336.11719,15418.27539,16,18,255,255,2546530507,462631642,96,91,0,0,3189.357589,86.429469,1421927462,1421927463,53.698132,47.366883,0.000703,0.000558,0.000145,0,0,0,0,0,10,8,8,5,4,1,4,,0
59.166.0.6,43040,149.171.126.0,6881,tcp,FIN,0.765722,1540,1644,31,29,4,4,-,15086.41602,16225.20996,16,18,255,255,2726530785,2757969430,96,91,0,0,3255.676725,84.380016,1421927462,1421927463,51.022866,45.014176,0.000614,0.00048,0.000134,0,0,0,0,0,7,8,8,4,4,1,4,,0
59.166.0.2,56051,149.171.126.2,53,udp,CON,0.000931,130,162,31,29,0,0,dns,558539.1875,696025.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421927463,1421927463,0.004,0.029,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,,0
59.166.0.5,40126,149.171.126.4,53,udp,CON,0.001131,146,178,31,29,0,0,dns,516357.2188,629531.375,2,2,0,0,0,0,73,89,0,0,0,0,1421927463,1421927463,0.01,0.009,0,0,0,0,0,0,0,0,3,1,1,5,1,1,1,,0
59.166.0.1,60865,149.171.126.8,80,tcp,FIN,1.006216,1580,10168,31,29,3,5,http,11520.38867,76357.35938,12,18,255,255,3506527110,3507479605,132,565,1,3924,9529.952877,7674.418713,1421927463,1421927464,91.435457,59.160882,0.000577,0.000478,0.000099,0,0,1,0,0,2,3,7,2,1,1,1,,0
59.166.0.5,14223,149.171.126.8,80,tcp,FIN,1.004788,1580,10168,31,29,3,5,http,11536.76172,76465.875,12,18,255,255,3146526911,1002208380,132,565,1,0,9528.433144,7675.694063,1421927463,1421927464,91.312274,59.073648,0.000667,0.000532,0.000135,0,0,1,0,0,2,3,7,3,2,1,2,,0
59.166.0.9,33085,149.171.126.2,29539,tcp,FIN,0.054082,4550,72810,31,29,7,33,-,664472.5,10635702,78,80,255,255,3810718856,3810944103,58,910,0,0,39.480489,39.196752,1421927464,1421927464,0.697935,0.678608,0.000595,0.000468,0.000127,0,0,0,0,0,4,9,6,4,1,1,1,,0
59.166.0.4,13560,149.171.126.2,6881,tcp,FIN,1.452352,2302,34406,31,29,5,15,-,12261.49023,185007.4844,30,42,255,255,701149080,2894545511,77,819,0,0,4177.308333,2925.78539,1421927462,1421927464,50.069965,35.411316,0.000618,0.000484,0.000134,0,0,0,0,0,7,9,6,4,3,1,3,,0
59.166.0.9,64521,149.171.126.3,6577,tcp,FIN,6.053148,424,8824,31,29,1,4,ftp-data,490.323395,10690.63574,8,12,255,255,3083946647,2211947444,53,735,0,0,68617.46153,54696.23868,1421927457,1421927464,864.688125,550.242182,0.001114,0.000478,0.000636,0,0,0,0,0,3,5,6,4,1,1,2,,0
59.166.0.2,22513,149.171.126.7,80,tcp,FIN,1.005392,1580,10168,31,29,3,5,http,11529.83203,76419.94531,12,18,255,255,3386528159,1242292801,132,565,1,3924,9529.754695,7674.093578,1421927463,1421927464,91.366906,59.112409,0.000624,0.000478,0.000146,0,0,1,0,0,1,2,9,3,1,1,1,,0
59.166.0.8,18378,149.171.126.4,80,tcp,FIN,1.009008,1684,10168,31,29,3,5,http,12400.29785,76146.07031,14,18,255,255,3270721936,3267511261,120,565,1,3924,8761.899075,7675.868778,1421927463,1421927464,77.588615,59.321,0.000683,0.000547,0.000136,0,0,1,0,0,2,1,2,9,1,1,1,,0
59.166.0.2,51320,149.171.126.3,11922,tcp,FIN,0.515492,424,8824,31,29,1,4,ftp-data,5757.605957,125534.4375,8,12,255,255,1421143892,1784058015,53,735,0,0,4475.349718,3558.436132,1421927464,1421927464,73.598143,46.819092,0.000607,0.000479,0.000128,0,0,0,0,0,3,5,6,3,1,1,2,,0
59.166.0.2,56584,149.171.126.3,25740,tcp,FIN,0.125417,320,1826,31,29,1,2,ftp-data,17031.18555,101931.9609,6,8,255,255,1421142995,3776505703,53,228,0,0,1758.439474,43.382145,1421927464,1421927464,25.0142,17.845857,0.000707,0.000492,0.000215,0,0,0,0,0,3,5,6,3,1,1,2,,0
59.166.0.9,47910,149.171.126.6,32675,tcp,FIN,0.01677,2438,18508,31,29,7,13,-,1132498.5,8608706,38,40,255,255,1661141331,3839527680,64,463,0,0,26.485866,23.107443,1421927464,1421927464,0.444973,0.379846,0.002078,0.001954,0.000124,0,0,0,0,0,4,1,3,4,1,1,1,,0
59.166.0.4,17157,149.171.126.2,6881,tcp,FIN,1.244837,1540,1644,31,29,4,4,-,9279.929688,9980.422852,16,18,255,255,701152731,801632587,96,91,0,0,6043.028766,125.942164,1421927462,1421927464,82.966534,73.161937,0.001224,0.001073,0.000151,0,0,0,0,0,7,9,6,4,3,1,3,,0
59.166.0.0,3156,149.171.126.8,6881,tcp,FIN,0.742685,1540,1644,31,29,4,4,-,15554.37305,16728.49219,16,18,255,255,3746531104,3798977396,96,91,0,0,2965.620944,80.965586,1421927464,1421927464,49.486935,43.624707,0.001237,0.001064,0.000173,0,0,0,0,0,12,11,7,4,2,1,2,,0
59.166.0.1,40604,149.171.126.6,53,udp,CON,0.001083,146,178,31,29,0,0,dns,539242.875,657433.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927464,1421927464,0.007,0.008,0,0,0,0,0,0,0,0,1,4,3,2,1,1,1,,0
59.166.0.4,9306,149.171.126.3,5190,tcp,FIN,0.007371,1920,4312,31,29,6,6,-,1989418,4485687,22,24,255,255,4106524543,1961422111,87,180,0,0,20.137392,19.101909,1421927464,1421927464,0.330667,0.296957,0.000666,0.00053,0.000136,0,0,0,0,0,7,1,6,4,1,1,1,,0
59.166.0.5,2880,149.171.126.7,80,tcp,FIN,0.04831,1052,824,31,29,2,2,http,152515,122873.1094,8,10,255,255,1721140495,1767910456,132,82,1,83,449.047582,12.184341,1421927464,1421927464,6.844571,5.310444,0.000653,0.000512,0.000141,0,0,1,0,0,2,2,9,3,2,1,1,,0
59.166.0.8,21665,149.171.126.7,6881,tcp,FIN,1.318867,2302,34406,31,29,5,15,-,13502.49902,203732.4531,30,42,255,255,3326529393,1208519837,77,819,0,0,3132.603874,2923.059471,1421927463,1421927464,45.466654,32.155611,0.000611,0.000483,0.000128,0,0,0,0,0,8,8,9,9,6,1,6,,0
59.166.0.8,64654,149.171.126.7,6881,tcp,FIN,0.881031,1540,1644,31,29,4,4,-,13111.91113,14101.66113,16,18,255,255,1181141720,1304380528,96,91,0,0,3978.487623,85.830789,1421927463,1421927464,58.713201,51.797469,0.000606,0.000473,0.000133,0,0,0,0,0,8,8,9,9,6,1,6,,0
59.166.0.0,52801,149.171.126.5,80,tcp,FIN,0.055129,1052,824,31,29,2,2,http,133650.1719,107674.7266,8,10,255,255,3746528314,1602156021,132,82,1,83,461.777133,11.156835,1421927464,1421927464,7.824857,6.063667,0.000691,0.000552,0.000139,0,0,1,0,0,1,1,1,4,1,1,1,,0
59.166.0.3,11346,149.171.126.2,22,tcp,FIN,0.014527,5928,8114,31,29,14,17,ssh,3212225.5,4394025,62,60,255,255,2021138213,4166836097,96,135,0,0,17.240461,15.569972,1421927464,1421927464,0.238148,0.233712,0.000818,0.000623,0.000195,0,0,0,0,0,1,1,6,4,1,1,2,,0
59.166.0.3,48705,149.171.126.1,2743,tcp,FIN,0.015466,2558,23162,31,29,7,14,-,1290572.875,11695849,40,42,255,255,1781140464,3952369412,64,551,0,0,21.821002,20.713114,1421927464,1421927464,0.387718,0.36622,0.000601,0.000445,0.000156,0,0,0,0,0,2,9,2,4,1,1,1,,0
59.166.0.8,60343,149.171.126.7,6881,tcp,FIN,1.090908,1540,1644,31,29,4,4,-,10589.34375,11388.67773,16,18,255,255,1181143657,1218943833,96,91,0,0,4305.667862,124.987516,1421927463,1421927464,72.70487,64.102117,0.001938,0.001168,0.00077,0,0,0,0,0,8,8,9,9,6,1,6,,0
59.166.0.0,47631,149.171.126.8,6881,tcp,FIN,0.599938,1540,1644,31,29,4,4,-,19255.32422,20708.80664,16,18,255,255,3746529406,3847568479,96,91,0,0,2692.863115,71.762875,1421927464,1421927464,39.974201,35.225766,0.001993,0.001099,0.000894,0,0,0,0,0,12,11,7,4,2,1,2,,0
59.166.0.9,65368,149.171.126.3,54547,tcp,FIN,0.417187,8928,320,31,29,4,1,ftp-data,158988.6563,5120.005859,14,6,255,255,938561016,3810797694,638,53,0,0,2584.694674,102.973602,1421927464,1421927464,32.091309,83.298203,0.000635,0.000495,0.00014,0,0,0,0,0,3,5,6,4,1,1,2,,0
59.166.0.4,16325,149.171.126.2,6881,tcp,FIN,1.241876,1540,1644,31,29,4,4,-,9302.055664,10004.21973,16,18,255,255,2850732684,788471687,96,91,0,0,5064.084737,131.223531,1421927462,1421927464,82.769133,73.015703,0.000733,0.000599,0.000134,0,0,0,0,0,7,9,6,4,3,1,3,,0
59.166.0.6,30822,149.171.126.1,53,udp,CON,0.001013,146,178,31,29,0,0,dns,576505.4375,702862.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927464,1421927464,0.006,0.002,0,0,0,0,0,0,0,0,2,2,2,4,2,1,1,,0
59.166.0.6,40525,149.171.126.6,53,udp,CON,0.001049,130,162,31,29,0,0,dns,495710.2188,617731.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421927464,1421927464,0.01,0.009,0,0,0,0,0,0,0,0,2,4,3,4,2,1,1,,0
59.166.0.8,43026,149.171.126.0,53,udp,CON,0.001071,146,178,31,29,0,0,dns,545284.75,664799.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927464,1421927464,0.011,0.006,0,0,0,0,0,0,0,0,3,2,1,9,1,1,1,,0
59.166.0.8,6835,149.171.126.8,25,tcp,FIN,0.458918,37230,3380,31,29,18,8,smtp,636540.75,57526.61719,52,42,255,255,1841140841,3991732305,716,80,0,0,772.730128,25.350676,1421927464,1421927464,8.991294,11.180098,0.000667,0.00053,0.000137,0,0,0,0,0,1,2,7,9,1,1,1,,0
59.166.0.8,60755,149.171.126.7,6881,tcp,FIN,1.096836,1540,1644,31,29,4,4,-,10532.11231,11327.12695,16,18,255,255,3326532650,1245606620,96,91,0,0,4202.629803,129.80175,1421927463,1421927464,73.100665,64.487293,0.000948,0.000545,0.000403,0,0,0,0,0,8,8,9,9,6,1,6,,0
59.166.0.0,31606,149.171.126.3,53,udp,CON,0.001016,132,164,31,29,0,0,dns,519685,645669.25,2,2,0,0,0,0,66,82,0,0,0,0,1421927464,1421927464,0.001,0.006,0,0,0,0,0,0,0,0,4,1,6,4,1,1,1,,0
59.166.0.3,3131,149.171.126.7,47735,tcp,FIN,0.041558,3806,51808,31,29,7,26,-,721305.125,9822224,64,66,255,255,1781137451,3927383644,59,785,0,0,43.947256,43.994292,1421927464,1421927464,0.654619,0.631062,0.000697,0.000537,0.00016,0,0,0,0,0,2,8,9,4,1,1,1,,0
59.166.0.6,15816,149.171.126.4,143,tcp,FIN,0.036332,7810,14540,31,29,30,32,-,1705603.875,3176263.25,122,126,255,255,1901147857,1902170885,64,115,0,0,19.164734,16.317638,1421927464,1421927464,0.299825,0.2862,0.00069,0.000553,0.000137,0,0,0,0,0,7,2,2,4,1,1,1,,0
59.166.0.3,30576,149.171.126.2,80,tcp,FIN,1.006021,1580,10168,31,29,3,5,http,11522.62207,76372.16406,12,18,255,255,3450728700,1302213080,132,565,1,3924,9530.620871,7676.020727,1421927463,1421927464,91.41773,59.148588,0.000628,0.000492,0.000136,0,0,1,0,0,1,1,6,4,1,1,2,,0
59.166.0.8,59062,149.171.126.7,6881,tcp,FIN,1.08898,1540,1644,31,29,4,4,-,10608.09277,11408.8418,16,18,255,255,3326530961,3369970983,96,91,0,0,4509.048605,128.238313,1421927463,1421927464,72.575803,64.026293,0.000647,0.000526,0.000121,0,0,0,0,0,8,8,9,9,6,1,6,,0
59.166.0.8,62003,149.171.126.7,6881,tcp,FIN,1.07691,1540,1644,31,29,4,4,-,10726.98731,11536.71094,16,18,255,255,3326531829,3386230616,96,91,0,0,4359.719672,125.257797,1421927463,1421927464,71.770666,63.316824,0.000658,0.000523,0.000135,0,0,0,0,0,8,8,9,9,6,1,6,,0
59.166.0.5,1081,149.171.126.8,53,udp,CON,0.000994,132,164,31,29,0,0,dns,531187.125,659959.75,2,2,0,0,0,0,66,82,0,0,0,0,1421927464,1421927464,0.007,0.004,0,0,0,0,0,0,0,0,3,3,7,3,1,1,2,,0
59.166.0.6,32697,149.171.126.8,25,tcp,FIN,0.029832,37358,3380,31,29,18,8,smtp,9825691,884955.75,52,42,255,255,3690723602,1542129511,718,80,0,0,34.18944,1.450681,1421927464,1421927464,0.576137,0.70639,0.001015,0.000867,0.000148,0,0,0,0,0,1,2,7,4,1,1,1,,0
175.45.176.2,7371,149.171.126.15,110,tcp,FIN,0.760579,1062,30944,62,252,7,17,pop3,10665.55859,316916.4688,22,38,255,255,2575538882,1649942317,48,814,0,0,1845.447951,1383.238158,1421927463,1421927464,36.218047,20.001486,0.04999,0.00571,0.04428,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.5,43416,149.171.126.1,6881,tcp,FIN,0.915328,1540,1644,31,29,4,4,-,12620.61231,13573.27637,16,18,255,255,1721143397,1816543390,96,91,0,0,3768.014874,106.884906,1421927464,1421927465,60.997266,53.42,0.007381,0.007186,0.000195,0,0,0,0,0,10,9,10,7,6,1,7,,0
